OBJECTID;Id;Lon;Lat;Z_DSM;BEAR_PREV;DIST_PREV_m;Z_sampled;dZ;POINT_X;POINT_Y;POINT_Z
2152;2152;38.99522928;51.40457985;208.4496;232.7861;6.296;205.9623;-2.4873;38.99522928;51.40457985;0
2153;2153;38.99516752;51.40455051;208.1591;232.7862;5.397;205.9623;-2.1968;38.99516752;51.40455051;0
2154;2154;38.99510631;51.40452144;208.8349;232.7862;5.3476;205.7542;-3.0807;38.99510631;51.40452144;0
2155;2155;38.99504095;51.4044904;207.2628;232.7862;5.7114;205.7542;-1.5086;38.99504095;51.4044904;0
2156;2156;38.99496637;51.40445497;207.2523;232.7862;6.5164;205.7542;-1.4981;38.99496637;51.40445497;0
2157;2157;38.99489497;51.40442106;208.1003;232.7862;6.2387;205.7542;-2.3461;38.99489497;51.40442106;0
2158;2158;38.99483671;51.40439339;208.4585;232.7863;5.0906;205.8409;-2.6176;38.99483671;51.40439339;0
2159;2159;38.99476013;51.40435701;208.0613;232.7863;6.6914;205.8409;-2.2204;38.99476013;51.40435701;0
2160;2160;38.99470104;51.40432895;207.4317;232.7863;5.1628;205.8409;-1.5908;38.99470104;51.40432895;0
2161;2161;38.99463289;51.40429658;208.0837;232.7863;5.9548;205.7541;-2.3296;38.99463289;51.40429658;0
2162;2162;38.99455855;51.40426127;205.7373;232.7863;6.4957;205.7541;0.0168;38.99455855;51.40426127;0
2163;2163;38.9944887;51.40422809;206.3416;232.7864;6.1035;205.7541;-0.5875;38.9944887;51.40422809;0
2164;2164;38.99442827;51.40419939;207.6016;232.7864;5.28;205.7541;-1.8475;38.99442827;51.40419939;0
2165;2165;38.99436954;51.40417149;205.6897;232.7864;5.1317;205.7541;0.0644;38.99436954;51.40417149;0
2166;2166;38.99429605;51.40413658;206.4052;232.7864;6.4219;205.4968;-0.9084;38.99429605;51.40413658;0
2167;2167;38.99422383;51.40410228;207.212;232.7864;6.3096;205.4968;-1.7152;38.99422383;51.40410228;0
2168;2168;38.99415957;51.40407176;205.5374;232.7864;5.6154;205.4968;-0.0406;38.99415957;51.40407176;0
2169;2169;38.99410009;51.4040435;204.6143;232.7865;5.1975;205.4968;0.8825;38.99410009;51.4040435;0
2170;2170;38.99404209;51.40401596;205.3129;232.7865;5.0674;205.7091;0.3962;38.99404209;51.40401596;0
2171;2171;38.9939836;51.40398818;205.5643;232.7865;5.1106;205.2067;-0.3576;38.9939836;51.40398818;0
2172;2172;38.99394606;51.40392772;204.5153;201.2246;7.2156;205.2067;0.6914;38.99394606;51.40392772;0
2173;2173;38.99391925;51.4038543;206.2137;192.8666;8.3789;205.2067;-1.007;38.99391925;51.4038543;0
2174;2174;38.99389678;51.40379277;206.2892;192.8666;7.0211;205.2067;-1.0825;38.99389678;51.40379277;0
2175;2175;38.9938748;51.40373259;206.7348;192.8666;6.8684;205.6933;-1.0415;38.9938748;51.40373259;0
2176;2176;38.99385167;51.40366926;205.7042;192.8666;7.2274;205.6933;-0.0109;38.99385167;51.40366926;0
2177;2177;38.99382626;51.40359968;207.2919;192.8666;7.9404;205.6933;-1.5986;38.99382626;51.40359968;0
2178;2178;38.99379969;51.40352691;207.0303;192.8666;8.3046;205.6933;-1.337;38.99379969;51.40352691;0
2179;2179;38.99377777;51.40346689;206.6314;192.8667;6.8494;206.5767;-0.0547;38.99377777;51.40346689;0
2180;2180;38.99375498;51.40340448;207.6516;192.8667;7.1223;206.5767;-1.0749;38.99375498;51.40340448;0
2181;2181;38.9937307;51.40333801;206.3813;192.8667;7.5863;206.5767;0.1954;38.9937307;51.40333801;0
2182;2182;38.99370694;51.40327293;205.7487;192.8667;7.4267;206.5767;0.828;38.99370694;51.40327293;0
2183;2183;38.99368205;51.40320478;207.9332;192.8667;7.777;206.5767;-1.3565;38.99368205;51.40320478;0
2184;2184;38.99365595;51.40313333;207.1158;192.8668;8.1547;206.6415;-0.4743;38.99365595;51.40313333;0
2185;2185;38.99363294;51.4030703;206.2603;192.8668;7.1922;206.6415;0.3812;38.99363294;51.4030703;0
2186;2186;38.9936089;51.40300447;207.4286;192.8668;7.5132;206.6415;-0.7871;38.9936089;51.40300447;0
2187;2187;38.99358229;51.40293162;212.8371;192.8668;8.3136;206.6415;-6.1956;38.99358229;51.40293162;0
2188;2188;38.99355643;51.40286081;212.835;192.8668;8.0809;206.9554;-5.8796;38.99355643;51.40286081;0
2189;2189;38.99353351;51.40279805;213.3945;192.8668;7.1626;206.9554;-6.4391;38.99353351;51.40279805;0
2190;2190;38.99350851;51.40272959;211.8381;192.8669;7.8131;206.9554;-4.8827;38.99350851;51.40272959;0
2191;2191;38.99348354;51.4026612;210.5297;192.8669;7.804;206.9554;-3.5743;38.99348354;51.4026612;0
2192;2192;38.99345899;51.40259399;210.5741;192.8669;7.6704;207.2692;-3.3049;38.99345899;51.40259399;0
2193;2193;38.99343371;51.40252477;210.2376;192.8669;7.8996;207.2692;-2.9684;38.99343371;51.40252477;0
2194;2194;38.99340578;51.40244829;212.5959;192.8669;8.7282;207.2692;-5.3267;38.99340578;51.40244829;0
2195;2195;38.99337695;51.40236934;206.4877;192.867;9.0094;207.2692;0.7815;38.99337695;51.40236934;0
2196;2196;38.99335485;51.40230882;206.348;192.867;6.9067;207.7837;1.4357;38.99335485;51.40230882;0
2197;2197;38.99332749;51.40223392;206.8484;192.867;8.5475;207.7837;0.9353;38.99332749;51.40223392;0
2198;2198;38.99330368;51.40216871;207.2774;192.867;7.4417;207.7837;0.5063;38.99330368;51.40216871;0
2199;2199;38.99327757;51.40209723;208.6259;192.867;8.1583;207.7837;-0.8422;38.99327757;51.40209723;0
2200;2200;38.99325532;51.40203628;206.8102;192.8671;6.9548;207.878;1.0678;38.99325532;51.40203628;0
2201;2201;38.99323268;51.4019743;209.113;192.8671;7.0743;207.878;-1.235;38.99323268;51.4019743;0
2202;2202;38.99320483;51.40189803;208.8619;192.8671;8.7031;207.878;-0.9839;38.99320483;51.40189803;0
2203;2203;38.99318165;51.40183455;207.7232;192.8671;7.2443;207.6581;-0.0651;38.99318165;51.40183455;0
2204;2204;38.99315961;51.40177422;209.3217;192.8671;6.8858;208.2556;-1.0661;38.99315961;51.40177422;0
2205;2205;38.99313293;51.40170116;206.9528;192.8671;8.3376;208.2556;1.3028;38.99313293;51.40170116;0
2206;2206;38.99310976;51.4016377;207.2094;192.8672;7.2424;208.2556;1.0462;38.99310976;51.4016377;0
2207;2207;38.99308594;51.40157248;209.7547;192.8672;7.4423;208.2556;-1.4991;38.99308594;51.40157248;0
2208;2208;38.99305938;51.40149976;208.7245;192.8672;8.2995;208.0768;-0.6477;38.99305938;51.40149976;0
2209;2209;38.99303687;51.40143811;209.0769;192.8672;7.0358;208.0768;-1.0001;38.99303687;51.40143811;0
2210;2210;38.99301344;51.40137397;207.2241;192.8672;7.3194;208.0768;0.8527;38.99301344;51.40137397;0
2211;2211;38.99299032;51.40131066;208.4699;192.8672;7.2253;208.0768;-0.3931;38.99299032;51.40131066;0
2212;2212;38.99296227;51.40123384;207.6336;192.8673;8.7667;208.4933;0.8597;38.99296227;51.40123384;0
2213;2213;38.99293573;51.40116118;207.6426;192.8673;8.2922;208.4933;0.8507;38.99293573;51.40116118;0
2214;2214;38.99290824;51.40108589;208.3552;192.8673;8.5922;208.4933;0.1381;38.99290824;51.40108589;0
2215;2215;38.99287948;51.40100714;208.4651;192.8673;8.9867;208.4933;0.0282;38.99287948;51.40100714;0
2216;2216;38.99285525;51.40094078;207.1639;192.8674;7.5727;208.9011;1.7372;38.99285525;51.40094078;0
2217;2217;38.99282793;51.40086599;206.8574;192.8674;8.5351;208.9011;2.0437;38.99282793;51.40086599;0
2218;2218;38.99280245;51.40079622;207.3776;192.8674;7.9624;208.9011;1.5235;38.99280245;51.40079622;0
2219;2219;38.99277533;51.40072196;209.669;192.8674;8.4747;208.9011;-0.7679;38.99277533;51.40072196;0
2220;2220;38.99275285;51.40066041;208.0845;192.8674;7.0245;209.4992;1.4147;38.99275285;51.40066041;0
2221;2221;38.99272936;51.40059609;207.7907;192.8674;7.3408;209.4992;1.7085;38.99272936;51.40059609;0
2222;2222;38.9927022;51.4005217;209.447;192.8675;8.4888;209.4992;0.0522;38.9927022;51.4005217;0
2223;2223;38.99267361;51.40044341;207.0018;192.8675;8.9352;209.4992;2.4974;38.99267361;51.40044341;0
2224;2224;38.99264565;51.40036686;209.296;192.8675;8.7359;209.5024;0.2064;38.99264565;51.40036686;0
2225;2225;38.99261787;51.40029079;209.6489;192.8675;8.6814;209.5012;-0.1477;38.99261787;51.40029079;0
2226;2226;38.99258883;51.40021126;208.9188;192.8675;9.0756;209.5012;0.5824;38.99258883;51.40021126;0
2227;2227;38.9925652;51.40014655;208.5587;192.8676;7.3845;209.5012;0.9425;38.9925652;51.40014655;0
2228;2228;38.99253738;51.40007039;208.5724;192.8676;8.6925;209.9477;1.3753;38.99253738;51.40007039;0
2229;2229;38.99250987;51.39999507;207.9748;192.8676;8.5954;209.9477;1.9729;38.99250987;51.39999507;0
2230;2230;38.99248603;51.39992978;208.7879;192.8676;7.4511;209.9477;1.1598;38.99248603;51.39992978;0
2231;2231;38.99245838;51.39985407;209.5533;192.8676;8.6395;209.4407;-0.1126;38.99245838;51.39985407;0
2232;2232;38.99243332;51.39978545;207.4907;192.8677;7.8315;209.4407;1.95;38.99243332;51.39978545;0
2233;2233;38.99240611;51.39971092;207.4742;192.8677;8.5049;209.4407;1.9665;38.99240611;51.39971092;0
2234;2234;38.99237758;51.39963282;208.1031;192.8677;8.9139;209.4407;1.3376;38.99237758;51.39963282;0
2235;2235;38.99235336;51.39956649;209.0553;192.8677;7.5687;209.621;0.5657;38.99235336;51.39956649;0
2236;2236;38.99232861;51.39949873;208.8184;192.8677;7.7335;209.621;0.8026;38.99232861;51.39949873;0
2237;2237;38.99230471;51.39943327;207.2234;192.8678;7.4706;209.621;2.3976;38.99230471;51.39943327;0
2238;2238;38.99227708;51.39935761;208.4623;192.8678;8.6342;209.621;1.1587;38.99227708;51.39935761;0
2239;2239;38.99224969;51.39928262;210.259;192.8678;8.5579;209.5236;-0.7354;38.99224969;51.39928262;0
2240;2240;38.99222165;51.39920585;210.191;192.8678;8.7617;209.5236;-0.6674;38.99222165;51.39920585;0
2241;2241;38.99219306;51.39912755;210.1648;192.8678;8.9349;209.5236;-0.6412;38.99219306;51.39912755;0
2242;2242;38.99216922;51.39906226;210.1151;192.8679;7.4511;209.5236;-0.5915;38.99216922;51.39906226;0
2243;2243;38.99214668;51.39900054;209.5168;192.8679;7.0435;215.8998;6.383;38.99214668;51.39900054;0
2244;2244;38.99212201;51.39893299;208.2279;192.8679;7.7094;215.8998;7.6719;38.99212201;51.39893299;0
2245;2245;38.99209686;51.39886412;207.454;192.8679;7.8595;215.8998;8.4458;38.99209686;51.39886412;0
2246;2246;38.99207379;51.39880095;210.1046;192.8679;7.2096;215.8998;5.7952;38.99207379;51.39880095;0
2247;2247;38.99205173;51.39874055;209.1006;192.8679;6.8924;209.3407;0.2401;38.99205173;51.39874055;0
2248;2248;38.9920252;51.3986679;210.195;192.868;8.2906;209.3407;-0.8543;38.9920252;51.3986679;0
2249;2249;38.99200328;51.39860788;209.5982;192.868;6.8499;209.3407;-0.2575;38.99200328;51.39860788;0
2250;2250;38.99197731;51.39853677;211.0864;192.868;8.1157;209.3407;-1.7457;38.99197731;51.39853677;0
2251;2251;38.99195423;51.39847357;211.7969;192.868;7.2127;209.3407;-2.4562;38.99195423;51.39847357;0
2252;2252;38.99192926;51.39840519;210.1966;192.868;7.8034;208.4596;-1.737;38.99192926;51.39840519;0
2253;2253;38.99190563;51.3983405;212.1389;192.8681;7.3826;208.4596;-3.6793;38.99190563;51.3983405;0
2254;2254;38.9918796;51.39826922;212.5328;192.8681;8.1348;208.4596;-4.0732;38.9918796;51.39826922;0
2255;2255;38.99185541;51.39820298;210.5172;192.8681;7.5594;208.4596;-2.0576;38.99185541;51.39820298;0
2256;2256;38.99183318;51.39814209;209.2209;192.8681;6.948;207.4451;-1.7758;38.99183318;51.39814209;0
2257;2257;38.99180442;51.39806337;209.1785;192.8681;8.9847;207.0339;-2.1446;38.99180442;51.39806337;0
2258;2258;38.99178209;51.39800222;210.7057;192.8681;6.9783;207.0339;-3.6718;38.99178209;51.39800222;0
2259;2259;38.99174335;51.39794556;210.0538;203.16;6.8564;207.0339;-3.0199;38.99174335;51.39794556;0
2260;2260;38.99169125;51.3978905;210.4192;210.6188;7.1182;206.0404;-4.3788;38.99169125;51.3978905;0
2261;2261;38.99164499;51.3978416;208.1445;210.6189;6.322;206.0404;-2.1041;38.99164499;51.3978416;0
2262;2262;38.99159824;51.39779219;209.4552;210.6189;6.387;206.0404;-3.4148;38.99159824;51.39779219;0
2263;2263;38.99154512;51.39773604;208.7464;210.6189;7.2592;206.0404;-2.706;38.99154512;51.39773604;0
2264;2264;38.99149319;51.39768116;210.9192;210.619;7.0957;205.9588;-4.9604;38.99149319;51.39768116;0
2265;2265;38.99143727;51.39762205;210.1183;210.619;7.641;205.0842;-5.0341;38.99143727;51.39762205;0
2266;2266;38.99138289;51.39756457;209.4422;210.619;7.4313;205.0842;-4.358;38.99138289;51.39756457;0
2267;2267;38.99133224;51.39751104;208.2028;210.619;6.9205;205.0842;-3.1186;38.99133224;51.39751104;0
2268;2268;38.99127718;51.39745285;209.6005;210.6191;7.523;205.0842;-4.5163;38.99127718;51.39745285;0
2269;2269;38.99122114;51.39739362;209.5048;210.6191;7.6576;205.0842;-4.4206;38.99122114;51.39739362;0
2270;2270;38.99117531;51.39734517;210.7492;210.6191;6.2628;203.7055;-7.0437;38.99117531;51.39734517;0
2271;2271;38.99112505;51.39729206;210.2911;210.6192;6.8671;203.7055;-6.5856;38.99112505;51.39729206;0
2272;2272;38.99107937;51.39724377;211.2554;210.6192;6.243;203.7055;-7.5499;38.99107937;51.39724377;0
2273;2273;38.99103526;51.39719715;209.379;210.6192;6.0269;203.7055;-5.6735;38.99103526;51.39719715;0
2274;2274;38.99099139;51.39715078;211.2732;210.6192;5.9946;203.7055;-7.5677;38.99099139;51.39715078;0
2275;2275;38.99093711;51.39709341;211.2119;210.6193;7.4162;203.3061;-7.9058;38.99093711;51.39709341;0
2276;2276;38.99088313;51.39703635;209.5056;210.6193;7.377;202.4174;-7.0882;38.99088313;51.39703635;0
2277;2277;38.9908274;51.39697745;210.1098;210.6193;7.6151;202.4174;-7.6924;38.9908274;51.39697745;0
2278;2278;38.99077976;51.3969271;208.7746;210.6194;6.5097;202.4174;-6.3572;38.99077976;51.3969271;0
2279;2279;38.99073411;51.39687885;208.8167;210.6194;6.2376;202.4174;-6.3993;38.99073411;51.39687885;0
2280;2280;38.99068955;51.39683176;209.5735;210.6194;6.0881;201.9559;-7.6176;38.99068955;51.39683176;0
2281;2281;38.99063785;51.39677711;210.9426;210.6194;7.0651;200.6156;-10.327;38.99063785;51.39677711;0
2282;2282;38.99058881;51.39672528;210.0198;210.6195;6.7005;200.6156;-9.4042;38.99058881;51.39672528;0
2283;2283;38.99053916;51.3966728;211.1828;210.6195;6.7848;200.6156;-10.5672;38.99053916;51.3966728;0
2284;2284;38.99048893;51.3966197;210.6124;210.6195;6.864;200.6156;-9.9968;38.99048893;51.3966197;0
2285;2285;38.9904347;51.39656239;211.1662;210.6196;7.4094;200.6156;-10.5506;38.9904347;51.39656239;0
2286;2286;38.99038479;51.39650964;210.3264;210.6196;6.8205;199.2775;-11.0489;38.99038479;51.39650964;0
2287;2287;38.9903371;51.39645923;209.4438;210.6196;6.5169;199.2775;-10.1663;38.9903371;51.39645923;0
2288;2288;38.99029038;51.39640986;209.8049;210.6196;6.383;199.2775;-10.5274;38.99029038;51.39640986;0
2289;2289;38.99023663;51.39635304;209.4646;210.6197;7.3447;199.2775;-10.1871;38.99023663;51.39635304;0
2290;2290;38.99018085;51.39629409;212.3776;210.6197;7.6223;199.2775;-13.1001;38.99018085;51.39629409;0
2291;2291;38.99013275;51.39624325;211.1185;210.6197;6.5726;195.342;-15.7765;38.99013275;51.39624325;0
2292;2292;38.99008402;51.39619174;211.2064;210.6198;6.6587;195.342;-15.8644;38.99008402;51.39619174;0
2293;2293;38.99003231;51.39613708;209.892;210.6198;7.0661;195.342;-14.55;38.99003231;51.39613708;0
2294;2294;38.98998607;51.39608822;209.6967;210.6198;6.3176;195.342;-14.3547;38.98998607;51.39608822;0
2295;2295;38.98994099;51.39604056;212.6159;210.6199;6.161;195.342;-17.2739;38.98994099;51.39604056;0
2296;2296;38.98989348;51.39599035;212.1247;210.6199;6.4916;195.342;-16.7827;38.98989348;51.39599035;0
2297;2297;38.98984846;51.39594277;211.3909;210.6199;6.1511;190.9251;-20.4658;38.98984846;51.39594277;0
2298;2298;38.98979705;51.39588843;209.9628;210.6199;7.0256;190.9251;-19.0377;38.98979705;51.39588843;0
2299;2299;38.98975138;51.39584016;212.6586;210.62;6.2405;190.9251;-21.7335;38.98975138;51.39584016;0
2300;2300;38.98970095;51.39578685;211.478;210.62;6.8914;190.9251;-20.5529;38.98970095;51.39578685;0
2301;2301;38.98965652;51.3957399;212.2326;210.62;6.0704;190.9251;-21.3075;38.98965652;51.3957399;0
2302;2302;38.9895989;51.39567899;212.2944;210.62;7.8741;185.1255;-27.1689;38.9895989;51.39567899;0
2303;2303;38.98954473;51.39562174;211.0252;210.6201;7.4011;185.1255;-25.8997;38.98954473;51.39562174;0
2304;2304;38.98948851;51.39556231;213.7201;210.6201;7.6832;185.1255;-28.5946;38.98948851;51.39556231;0
2305;2305;38.98943635;51.39550719;213.762;210.6201;7.1269;185.1255;-28.6365;38.98943635;51.39550719;0
2306;2306;38.98939069;51.39545893;212.4678;210.6202;6.2387;185.1255;-27.3423;38.98939069;51.39545893;0
2307;2307;38.9893439;51.39540947;211.5795;210.6202;6.3945;193.405;-18.1745;38.9893439;51.39540947;0
2308;2308;38.98928779;51.39535017;213.0611;210.6202;7.6665;192.3968;-20.6643;38.98928779;51.39535017;0
2309;2309;38.98924152;51.39530127;212.318;210.6203;6.322;192.3968;-19.9212;38.98924152;51.39530127;0
2310;2310;38.98918395;51.39524042;213.2317;210.6203;7.8667;192.3968;-20.8349;38.98918395;51.39524042;0
2311;2311;38.98913786;51.3951917;213.3802;210.6203;6.2984;192.3968;-20.9834;38.98913786;51.3951917;0
2312;2312;38.98909345;51.39514476;212.7409;210.6203;6.0685;192.3968;-20.3441;38.98909345;51.39514476;0
2313;2313;38.98904408;51.39509259;212.3532;210.6204;6.7456;195.453;-16.9002;38.98904408;51.39509259;0
2314;2314;38.98899287;51.39503846;211.9084;210.6204;6.9977;194.4327;-17.4757;38.98899287;51.39503846;0
2315;2315;38.98894261;51.39498533;212.5447;210.6204;6.8686;194.4327;-18.112;38.98894261;51.39498533;0
2316;2316;38.98889241;51.39493228;214.091;210.6205;6.859;194.4327;-19.6583;38.98889241;51.39493228;0
2317;2317;38.98883954;51.3948764;213.3489;210.6205;7.2242;194.4327;-18.9162;38.98883954;51.3948764;0
2318;2318;38.98879326;51.39482748;213.3314;210.6205;6.3243;195.2086;-18.1228;38.98879326;51.39482748;0
2319;2319;38.98874727;51.39477886;212.6798;210.6205;6.2851;195.2086;-17.4712;38.98874727;51.39477886;0
2320;2320;38.9887021;51.39473113;210.6827;210.6206;6.171;195.2086;-15.4741;38.9887021;51.39473113;0
2321;2321;38.98865264;51.39467885;212.7194;210.6206;6.7592;195.2086;-17.5108;38.98865264;51.39467885;0
2322;2322;38.98860768;51.39463134;210.6557;210.6206;6.1428;195.2086;-15.4471;38.98860768;51.39463134;0
2323;2323;38.98856009;51.39458103;210.9109;210.6207;6.5034;196.104;-14.8069;38.98856009;51.39458103;0
2324;2324;38.9885064;51.39452429;212.8086;210.6207;7.3362;196.104;-16.7046;38.9885064;51.39452429;0
2325;2325;38.98845646;51.3944715;212.9653;210.6207;6.8243;195.8409;-17.1244;38.98845646;51.3944715;0
2326;2326;38.98840783;51.3944201;213.4008;210.6207;6.6453;195.8409;-17.5599;38.98840783;51.3944201;0
2327;2327;38.98835992;51.39436946;211.2463;210.6208;6.5464;195.8409;-15.4054;38.98835992;51.39436946;0
2328;2328;38.98830395;51.3943103;211.6448;210.6208;7.6487;195.8409;-15.8039;38.98830395;51.3943103;0
2329;2329;38.98824852;51.39425172;210.9712;210.6208;7.5742;200.0776;-10.8936;38.98824852;51.39425172;0
2330;2330;38.98819032;51.3941902;211.8649;210.6209;7.9527;200.566;-11.2989;38.98819032;51.3941902;0
2331;2331;38.98813637;51.39413318;210.2901;210.6209;7.3717;200.566;-9.7241;38.98813637;51.39413318;0
2332;2332;38.98808927;51.39408339;212.6566;210.6209;6.4368;200.566;-12.0906;38.98808927;51.39408339;0
2333;2333;38.98804488;51.39403648;211.7256;210.6209;6.0653;200.566;-11.1596;38.98804488;51.39403648;0
2334;2334;38.98798936;51.3939778;211.9739;210.621;7.5864;198.6425;-13.3314;38.98798936;51.3939778;0
2335;2335;38.98794506;51.39393098;212.6486;210.621;6.0529;198.6425;-14.0061;38.98794506;51.39393098;0
2336;2336;38.98789037;51.39387318;211.6113;210.621;7.4732;198.6425;-12.9688;38.98789037;51.39387318;0
2337;2337;38.98784187;51.39382191;209.8549;210.6211;6.628;198.6425;-11.2124;38.98784187;51.39382191;0
2338;2338;38.98779402;51.39377134;216.4065;210.6211;6.5376;198.6425;-17.764;38.98779402;51.39377134;0
2339;2339;38.9877473;51.39372196;216.3577;210.6211;6.3844;198.3936;-17.9641;38.9877473;51.39372196;0
2340;2340;38.98768943;51.39366079;217.118;210.6212;7.9079;198.3936;-18.7244;38.98768943;51.39366079;0
2341;2341;38.98763552;51.39360381;215.7373;210.6212;7.3666;198.9502;-16.7871;38.98763552;51.39360381;0
2342;2342;38.98758286;51.39354815;216.2601;210.6212;7.1958;198.9502;-17.3099;38.98758286;51.39354815;0
2343;2343;38.98753842;51.39350119;214.9604;210.6212;6.0721;198.9502;-16.0102;38.98753842;51.39350119;0
2344;2344;38.98748317;51.39344279;216.6751;210.6213;7.5502;199.9741;-16.701;38.98748317;51.39344279;0
2345;2345;38.98743793;51.39339497;214.0921;210.6213;6.1824;199.9741;-14.118;38.98743793;51.39339497;0
2346;2346;38.98738058;51.39333436;215.6832;210.6213;7.8358;199.9741;-15.7091;38.98738058;51.39333436;0
2347;2347;38.98732526;51.39327589;217.0833;210.6214;7.5591;200.1382;-16.9451;38.98732526;51.39327589;0
2348;2348;38.98727058;51.39321809;211.0466;210.6214;7.4719;200.1382;-10.9084;38.98727058;51.39321809;0
